127.0.0.1 - [2024-08-29 14:09:23] "GET / HTTP/1.1" 200 2537 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:09:23] "GET / HTTP/1.1" 200 2537 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:09:23] "GET / HTTP/1.1" 200 2537 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:09:58] "GET / HTTP/1.1" 200 2537 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:11:07] "GET / HTTP/1.1" 200 4059 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:11:07] "GET /ws/auto-complete HTTP/1.1" 404 3408 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:31:30] "GET / HTTP/1.1" 200 4059 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:31:30] "GET /ws/auto-complete HTTP/1.1" 404 3408 "-" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/127.0.0.0 Safari/537.36"
127.0.0.1 - [2024-08-29 14:32:18] "GET / HTTP/1.1" 500 3422 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:32:18] "GET /static/css/500.css?v=%3C?=%20time()%20?%3E HTTP/1.1" 500 3422 "https://localhost:8443/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:32:18] "GET /static/icons/web/icon-512.png HTTP/1.1" 200 204097 "https://localhost:8443/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:32:32] "GET / HTTP/1.1" 500 3422 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:32:32] "GET /static/css/500.css?v=%3C?=%20time()%20?%3E HTTP/1.1" 500 3422 "https://localhost:8443/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:33:30] "GET / HTTP/1.1" 200 4045 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:33:30] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:33:30] "GET /static/icons/web/favicon.ico HTTP/1.1" 304 - "https://localhost:8443/" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:33:42] "GET / HTTP/1.1" 200 4045 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:33:42] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:33:43] "GET / HTTP/1.1" 200 4045 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
127.0.0.1 - [2024-08-29 14:33:43] "GET /ws HTTP/1.1" 101 0 "-" "Mozilla/5.0 (iPhone; CPU iPhone OS 16_6 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6 Mobile/15E148 Safari/604.1"
